order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
OI000002682,O002368,P000444,9,777.75,213.75,6786.0
OI000002683,O001046,P000501,5,178.2,14.38,876.62
OI000002684,O001500,P000153,4,1133.43,244.12,4289.6
OI000002685,O001735,P000194,4,1736.61,277.54,6668.9
OI000002686,O001998,P000571,4,971.97,102.53,3785.35
OI000002687,O000946,P000014,3,583.15,44.9,1704.5499999999997
OI000002688,O002159,P000902,5,493.12,88.64,2376.96
OI000002689,O002710,P000869,5,279.78,2.04,1396.86
OI000002690,O002831,P000611,7,512.0,85.24,3498.76
OI000002691,O000956,P000138,5,742.8,42.48,3671.52
OI000002692,O000937,P000541,10,12.92,1.2,127.99999999999999
OI000002693,O000444,P000615,1,811.64,57.66,753.98
OI000002694,O001672,P000101,5,106.37,16.89,514.96
OI000002695,O000365,P000809,3,64.16,16.0,176.48
OI000002696,O001816,P000133,10,1130.53,69.02,11236.279999999999
OI000002697,O001098,P000538,3,1885.34,497.41,5158.61
OI000002698,O002656,P000195,6,828.98,5.0,4968.88
OI000002699,O001223,P000784,5,157.64,19.64,768.56
OI000002700,O002180,P000757,3,330.69,6.76,985.31
OI000002701,O001253,P000691,2,1704.2,449.45,2958.9500000000003
OI000002702,O001627,P000533,9,1785.75,533.32,15538.43
OI000002703,O001089,P000365,3,47.53,7.83,134.76
OI000002704,O000001,P000633,7,1471.94,419.85,9883.73
OI000002705,O000936,P000698,10,982.47,35.18,9789.52
OI000002706,O000630,P000422,10,973.57,122.48,9613.220000000001
OI000002707,O000382,P000285,9,124.41,20.0,1099.69
OI000002708,O000316,P000298,6,1178.18,207.59,6861.49
OI000002709,O001073,P000199,2,1837.59,302.3,3372.8799999999997
OI000002710,O001860,P000215,8,1358.6,351.81,10516.99
OI000002711,O001502,P000075,9,1725.0,110.66,15414.34
OI000002712,O000663,P000845,2,1606.54,250.74,2962.34
OI000002713,O001315,P000869,10,279.78,62.98,2734.8199999999997
OI000002714,O002802,P000972,6,1944.33,172.15,11493.83
OI000002715,O001378,P000163,2,214.31,12.86,415.76
OI000002716,O001221,P000521,4,1007.35,89.1,3940.3
OI000002717,O002730,P000411,5,798.36,93.13,3898.67
OI000002718,O001431,P000313,1,20.74,4.29,16.45
OI000002719,O001065,P000317,9,409.42,33.69,3651.09
OI000002720,O000168,P000472,1,264.67,9.79,254.88000000000002
OI000002721,O002661,P000773,3,929.87,120.81,2668.8
OI000002722,O000074,P000007,7,405.69,87.0,2752.83
OI000002723,O001543,P000629,10,1677.51,420.9,16354.199999999999
OI000002724,O000534,P000481,4,1447.12,385.33,5403.15
OI000002725,O002913,P000949,4,419.56,79.69,1598.55
OI000002726,O000800,P000735,4,1898.21,438.31,7154.53
OI000002727,O001989,P000046,5,1555.11,353.72,7421.829999999999
OI000002728,O001197,P000052,7,1644.34,66.7,11443.679999999998
OI000002729,O000775,P000687,9,1421.54,352.75,12441.11
OI000002730,O001853,P000341,9,15.39,1.18,137.32999999999998
OI000002731,O001713,P000591,7,1452.79,343.04,9826.489999999998
OI000002732,O002383,P000533,1,1785.75,249.84,1535.91
OI000002733,O002547,P000032,7,671.75,28.56,4673.69
OI000002734,O001345,P000894,5,1387.22,40.3,6895.8
OI000002735,O000493,P000808,5,254.28,6.92,1264.48
OI000002736,O000379,P000213,8,1329.61,54.87,10582.009999999998
OI000002737,O001661,P000960,9,11.21,0.62,100.27000000000001
OI000002738,O001789,P000597,10,1891.26,201.08,18711.519999999997
OI000002739,O002606,P000757,3,330.69,26.24,965.8299999999999
OI000002740,O001581,P000038,4,851.35,251.41,3153.9900000000002
OI000002741,O001709,P000605,1,1505.93,62.67,1443.26
OI000002742,O000119,P000751,3,408.73,117.76,1108.43
OI000002743,O001262,P000912,7,1468.14,355.01,9921.970000000001
OI000002744,O001173,P000077,2,118.6,32.06,205.14
OI000002745,O002860,P000815,10,15.61,3.89,152.21
OI000002746,O002647,P000700,10,1213.44,360.32,11774.080000000002
OI000002747,O000957,P000325,2,76.46,22.93,129.98999999999998
OI000002748,O000702,P000868,1,1467.0,131.14,1335.8600000000001
OI000002749,O002771,P000091,8,56.35,11.26,439.54
OI000002750,O002926,P000448,8,163.42,13.2,1294.1599999999999
OI000002751,O000785,P000308,5,1925.87,443.92,9185.429999999998
OI000002752,O000036,P000767,4,1966.38,256.49,7609.030000000001
OI000002753,O002358,P000327,5,1741.17,170.67,8535.18
OI000002754,O002936,P000735,6,1898.21,446.64,10942.62
OI000002755,O001428,P000803,3,282.39,84.53,762.64
OI000002756,O002357,P000902,2,493.12,27.65,958.59
OI000002757,O002419,P000848,1,1568.72,153.93,1414.79
OI000002758,O001578,P000983,6,813.84,195.39,4687.65
OI000002759,O002422,P000139,2,1764.18,32.43,3495.9300000000003
OI000002760,O000448,P000349,2,245.34,25.4,465.28000000000003
OI000002761,O002406,P000530,9,130.64,25.66,1150.0999999999997
OI000002762,O001787,P000456,1,1611.1,184.82,1426.28
OI000002763,O000851,P000075,9,1725.0,165.95,15359.05
OI000002764,O000112,P000310,7,1948.09,69.26,13567.369999999999
OI000002765,O001088,P000052,5,1644.34,198.54,8023.159999999999
OI000002766,O000494,P000658,3,1009.91,255.31,2774.42
OI000002767,O002355,P000677,9,939.01,169.57,8281.52
OI000002768,O001767,P000238,1,815.39,62.04,753.35
OI000002769,O002884,P000158,8,1994.69,219.51,15738.01
OI000002770,O002146,P000378,1,381.87,48.09,333.78
OI000002771,O001514,P000546,2,1154.69,110.38,2199.0
OI000002772,O002028,P000644,10,189.11,45.79,1845.3100000000002
OI000002773,O000498,P000726,7,928.18,251.68,6245.579999999999
OI000002774,O001581,P000380,1,1674.15,8.11,1666.0400000000002
OI000002775,O002302,P000627,6,62.03,12.3,359.88
OI000002776,O000473,P000371,7,438.52,67.34,3002.2999999999997
OI000002777,O002628,P000296,8,742.88,158.03,5785.01
OI000002778,O001113,P000352,7,1426.45,406.89,9578.26
OI000002779,O000999,P000861,1,1857.3,483.02,1374.28
OI000002780,O002997,P000982,10,1213.74,119.1,12018.3
OI000002781,O000304,P000441,1,1536.52,50.43,1486.09
OI000002782,O000164,P000421,5,1469.57,292.26,7055.589999999999
OI000002783,O001380,P000025,3,206.32,19.7,599.26
OI000002784,O001878,P000067,2,624.13,49.41,1198.85
OI000002785,O001116,P000559,9,444.5,14.59,3985.91
OI000002786,O000022,P000022,8,40.0,5.53,314.47
OI000002787,O002873,P000141,2,1728.79,474.93,2982.65
OI000002788,O001402,P000835,7,1852.55,500.99,12466.86
OI000002789,O002517,P000306,8,131.12,33.49,1015.47
OI000002790,O000926,P000558,5,700.68,12.66,3490.74
OI000002791,O002058,P000180,8,922.37,261.74,7117.22
OI000002792,O000248,P000789,8,5.28,1.41,40.830000000000005
OI000002793,O000530,P000302,7,1661.73,490.35,11141.76
OI000002794,O001957,P000117,4,278.66,72.1,1042.5400000000002
OI000002795,O002421,P000487,10,1467.14,339.94,14331.460000000001
OI000002796,O001894,P000265,3,76.77,14.56,215.75
OI000002797,O001626,P000784,10,157.64,29.96,1546.4399999999998
OI000002798,O002546,P000030,8,1474.37,295.66,11499.3
OI000002799,O000629,P000412,7,1511.32,75.71,10503.53
OI000002800,O002174,P000332,4,1943.63,527.68,7246.84
OI000002801,O000032,P000866,9,920.6,12.94,8272.46
OI000002802,O002517,P000185,3,643.85,19.37,1912.1800000000003
OI000002803,O001504,P000146,6,710.88,45.38,4219.9
OI000002804,O001285,P000157,6,1411.2,62.41,8404.79
OI000002805,O002774,P000486,4,1162.43,40.87,4608.85
OI000002806,O000105,P000660,8,722.67,118.74,5662.62
OI000002807,O001039,P000696,2,1613.76,267.56,2959.96
OI000002808,O001247,P000858,1,1053.91,201.53,852.3800000000001
OI000002809,O001450,P000724,9,444.71,79.39,3923.0
OI000002810,O000102,P000978,5,618.23,169.52,2921.63
OI000002811,O002230,P000173,1,1705.15,283.42,1421.73
OI000002812,O002171,P000041,10,834.66,28.45,8318.15
OI000002813,O001368,P000841,5,214.82,27.9,1046.1999999999998
OI000002814,O002598,P000175,2,524.31,116.14,932.4799999999999
OI000002815,O002679,P000318,9,1732.19,33.27,15556.44
OI000002816,O001611,P000294,2,676.78,80.69,1272.87
OI000002817,O001383,P000282,4,1298.18,180.46,5012.26
OI000002818,O000580,P000356,6,254.34,76.15,1449.8899999999999
OI000002819,O001430,P000063,2,211.84,40.07,383.61
OI000002820,O000057,P000790,7,360.44,93.76,2429.3199999999997
OI000002821,O001637,P000830,9,1444.33,310.89,12688.08
OI000002822,O001220,P000836,10,1875.69,293.69,18463.210000000003
OI000002823,O001544,P000921,6,285.0,73.4,1636.6
OI000002824,O002358,P000468,8,1513.53,337.99,11770.25
OI000002825,O001226,P000292,9,234.11,7.19,2099.8
OI000002826,O002449,P000560,2,120.18,28.86,211.5
OI000002827,O001103,P000283,3,920.82,117.27,2645.19
OI000002828,O002661,P000056,3,1443.17,53.16,4276.35
OI000002829,O000058,P000953,10,452.68,4.69,4522.110000000001
OI000002830,O000769,P000875,2,1163.14,230.25,2096.03
OI000002831,O002507,P000659,6,181.9,51.1,1040.3000000000002
OI000002832,O001758,P000508,6,882.84,10.88,5286.16
OI000002833,O000928,P000112,7,1915.88,199.25,13211.91
OI000002834,O002196,P000817,4,586.32,131.67,2213.61
OI000002835,O000132,P000548,4,1041.61,118.6,4047.8399999999997
OI000002836,O001202,P000622,8,371.41,6.83,2964.4500000000003
OI000002837,O001135,P000229,3,1312.83,144.54,3793.95
OI000002838,O002175,P000548,7,1041.61,167.62,7123.65
OI000002839,O000516,P000227,3,544.88,121.45,1513.1899999999998
OI000002840,O001452,P000117,4,278.66,8.58,1106.0600000000002
OI000002841,O000528,P000188,7,1044.04,62.61,7245.67
OI000002842,O001246,P000796,1,609.16,84.41,524.75
OI000002843,O001557,P000027,8,541.67,43.46,4289.9
OI000002844,O001796,P000676,7,91.61,0.38,640.89
OI000002845,O001927,P000575,6,81.85,7.04,484.05999999999995
OI000002846,O000535,P000937,10,1807.84,126.0,17952.399999999998
OI000002847,O001402,P000439,5,501.44,84.64,2422.56
OI000002848,O000756,P000188,8,1044.04,184.97,8167.349999999999
OI000002849,O001577,P000805,3,43.34,11.92,118.10000000000001
OI000002850,O001455,P000743,6,1834.29,303.06,10702.68
OI000002851,O000322,P000976,6,1278.46,211.68,7459.08
OI000002852,O000885,P000715,1,297.93,68.19,229.74
OI000002853,O000800,P000918,4,284.36,63.59,1073.8500000000001
OI000002854,O001884,P000834,7,1995.64,89.21,13880.270000000002
OI000002855,O002506,P000203,4,372.51,72.89,1417.1499999999999
OI000002856,O001575,P000025,8,206.32,32.23,1618.33
OI000002857,O001191,P000629,1,1677.51,162.51,1515.0
OI000002858,O001394,P000202,10,1657.89,366.47,16212.430000000002
OI000002859,O001781,P000334,4,1110.66,299.25,4143.39
OI000002860,O000229,P000309,7,1158.95,143.02,7969.63
OI000002861,O002750,P000931,8,128.64,29.84,999.2799999999999
OI000002862,O000357,P000705,5,335.71,58.12,1620.43
OI000002863,O000268,P000398,7,490.78,60.32,3375.14
OI000002864,O001701,P000829,4,34.71,0.41,138.43
OI000002865,O000251,P000100,2,487.73,96.25,879.21
OI000002866,O002372,P000062,9,512.56,61.13,4551.909999999999
OI000002867,O000510,P000493,8,1855.43,427.75,14415.69
OI000002868,O001945,P000344,5,217.3,30.14,1056.36
OI000002869,O000958,P000305,10,37.98,6.89,372.90999999999997
OI000002870,O002673,P000872,4,1307.54,28.69,5201.47
OI000002871,O001354,P000287,2,968.94,41.83,1896.0500000000002
OI000002872,O002029,P000244,5,1072.6,217.72,5145.28
OI000002873,O001777,P000122,5,1945.52,439.68,9287.92
OI000002874,O000722,P000337,1,794.19,130.42,663.7700000000001
OI000002875,O000552,P000279,5,948.41,2.12,4739.93
OI000002876,O001069,P000828,1,1077.5,218.89,858.61
OI000002877,O002921,P000901,8,49.1,0.23,392.57
OI000002878,O002254,P000287,6,968.94,102.57,5711.070000000001
OI000002879,O000763,P000467,10,847.94,219.95,8259.45
OI000002880,O001948,P000119,1,1333.68,173.22,1160.46
OI000002881,O001800,P000799,3,563.74,134.26,1556.96
OI000002882,O002452,P000028,1,1328.0,283.18,1044.82
OI000002883,O001168,P000310,10,1948.09,566.67,18914.23
OI000002884,O002208,P000954,4,1799.27,433.25,6763.83
OI000002885,O002380,P000965,6,549.05,151.78,3142.5199999999995
OI000002886,O000607,P000218,10,1997.53,519.71,19455.59
OI000002887,O001696,P000357,2,1755.07,333.85,3176.29
OI000002888,O001480,P000416,8,1137.53,122.59,8977.65
OI000002889,O000589,P000073,8,18.7,2.8,146.79999999999998
OI000002890,O002146,P000418,7,246.0,67.57,1654.43
OI000002891,O002322,P000073,4,18.7,4.63,70.17
OI000002892,O001480,P000133,7,1130.53,201.02,7712.69
OI000002893,O000898,P000236,6,631.33,44.71,3743.2700000000004
OI000002894,O000846,P000047,6,233.35,13.19,1386.9099999999999
OI000002895,O002945,P000095,7,1267.28,110.77,8760.189999999999
OI000002896,O000188,P000316,9,203.79,11.43,1822.6799999999998
OI000002897,O001977,P000534,10,1699.3,383.06,16609.94
OI000002898,O000815,P000108,6,122.16,21.48,711.48
OI000002899,O001138,P000126,8,602.62,46.76,4774.2
OI000002900,O002639,P000912,9,1468.14,95.08,13118.18
OI000002901,O002290,P000385,1,1874.09,53.34,1820.75
OI000002902,O000301,P000690,1,294.63,67.21,227.42000000000002
OI000002903,O001116,P000104,4,373.15,92.62,1399.98
OI000002904,O001125,P000786,7,701.62,170.93,4740.41
OI000002905,O001962,P000466,6,182.23,33.24,1060.1399999999999
OI000002906,O002501,P000954,2,1799.27,429.71,3168.83
OI000002907,O000610,P000020,10,628.21,162.16,6119.9400000000005
OI000002908,O000486,P000327,10,1741.17,518.28,16893.420000000002
OI000002909,O002735,P000264,2,336.58,88.22,584.9399999999999
OI000002910,O001554,P000973,10,1012.91,252.4,9876.7
OI000002911,O000414,P000262,9,736.56,50.17,6578.869999999999
OI000002912,O002075,P000056,1,1443.17,338.71,1104.46
OI000002913,O001017,P000815,10,15.61,1.77,154.32999999999998
OI000002914,O001269,P000799,7,563.74,52.03,3894.15
OI000002915,O000797,P000763,5,1986.37,275.36,9656.489999999998
OI000002916,O001724,P000405,6,316.12,73.91,1822.81
OI000002917,O000412,P000117,2,278.66,59.07,498.25000000000006
OI000002918,O001821,P000139,3,1764.18,478.56,4813.98
OI000002919,O001770,P000817,9,586.32,58.78,5218.1
OI000002920,O000241,P000275,5,254.29,29.25,1242.2
OI000002921,O001410,P000774,7,1604.87,344.0,10890.09
OI000002922,O002290,P000121,3,1866.2,100.62,5497.9800000000005
OI000002923,O001330,P000134,1,1280.87,54.31,1226.56
OI000002924,O001486,P000851,3,213.39,54.56,585.6099999999999
OI000002925,O000979,P000595,7,1528.15,129.28,10567.77
OI000002926,O000256,P000893,7,156.29,27.34,1066.69
OI000002927,O002469,P000440,4,1196.88,157.35,4630.17
OI000002928,O000374,P000972,9,1944.33,28.67,17470.300000000003
OI000002929,O000632,P000733,9,393.68,36.46,3506.66
OI000002930,O002291,P000129,6,1756.87,156.54,10384.679999999998
OI000002931,O002194,P000489,9,1314.0,101.48,11724.52
OI000002932,O000158,P000104,10,373.15,107.17,3624.33
OI000002933,O002990,P000878,1,1375.57,310.71,1064.86
OI000002934,O002761,P000600,2,1070.06,180.12,1960.0
OI000002935,O002453,P000723,8,1384.13,355.04,10718.0
OI000002936,O002052,P000624,5,401.33,20.45,1986.1999999999998
OI000002937,O002363,P000943,2,1140.36,150.01,2130.71
OI000002938,O002244,P000318,5,1732.19,456.23,8204.720000000001
OI000002939,O000632,P000216,5,1516.37,119.32,7462.53
OI000002940,O001751,P000818,10,82.46,16.0,808.5999999999999
OI000002941,O002276,P000825,5,1816.12,104.04,8976.559999999998
OI000002942,O001892,P000630,3,856.78,156.8,2413.54
OI000002943,O001787,P000551,5,151.2,32.06,723.94
OI000002944,O001561,P000054,8,1664.6,234.68,13082.119999999999
OI000002945,O000335,P000358,1,500.38,12.12,488.26
OI000002946,O000996,P000854,9,270.75,54.67,2382.08
OI000002947,O001642,P000810,2,6.44,0.89,11.99
OI000002948,O001865,P000741,8,1657.77,150.91,13111.25
OI000002949,O001446,P000800,4,1455.26,295.9,5525.14
OI000002950,O002100,P000066,7,1208.64,227.43,8233.050000000001
OI000002951,O000453,P000907,4,1911.53,295.93,7350.19
OI000002952,O002647,P000224,8,1528.69,417.64,11811.880000000001
OI000002953,O002878,P000975,10,197.12,18.49,1952.71
OI000002954,O001778,P000604,5,1937.68,481.82,9206.58
OI000002955,O002537,P000604,6,1937.68,335.95,11290.13
OI000002956,O000891,P000774,6,1604.87,315.81,9313.41
OI000002957,O002331,P000711,10,1217.93,194.99,11984.310000000001
OI000002958,O000989,P000235,5,1886.98,14.63,9420.27
OI000002959,O001940,P000473,5,1794.25,159.56,8811.69
OI000002960,O000681,P000471,1,278.32,78.95,199.37
OI000002961,O000755,P000497,8,242.36,35.06,1903.8200000000002
OI000002962,O002747,P000967,9,1629.27,333.43,14330.0
OI000002963,O000451,P000069,8,810.99,234.97,6252.95
OI000002964,O001344,P000234,7,1658.18,170.64,11436.62
OI000002965,O002245,P000147,5,45.28,8.42,217.98000000000002
OI000002966,O000780,P000437,2,1649.68,85.3,3214.06
OI000002967,O000567,P000270,1,380.64,101.6,279.03999999999996
OI000002968,O002454,P000142,2,1364.85,30.83,2698.87
OI000002969,O000240,P000743,3,1834.29,53.83,5449.04
OI000002970,O001815,P000535,7,691.04,204.53,4632.75
OI000002971,O002433,P000946,1,1945.74,248.68,1697.06
OI000002972,O002294,P000412,5,1511.32,361.04,7195.5599999999995
OI000002973,O001728,P000820,6,440.62,53.27,2590.4500000000003
OI000002974,O002232,P000347,1,689.1,18.76,670.34
OI000002975,O002233,P000121,5,1866.2,197.38,9133.62
OI000002976,O001581,P000783,8,1511.59,22.31,12070.41
OI000002977,O001411,P000831,6,1512.11,107.02,8965.64
OI000002978,O002296,P000437,2,1649.68,489.52,2809.84
OI000002979,O001315,P000088,5,316.13,73.12,1507.5300000000002
OI000002980,O000463,P000083,4,80.73,21.03,301.89
OI000002981,O002480,P000320,2,1011.98,262.06,1761.9
OI000002982,O000832,P000757,9,330.69,78.36,2897.85
OI000002983,O002615,P000501,10,178.2,17.07,1764.93
OI000002984,O000953,P000120,2,18.57,2.83,34.31
OI000002985,O002806,P000815,9,15.61,4.05,136.44
OI000002986,O001763,P000266,5,1275.51,371.12,6006.43
OI000002987,O000010,P000856,8,791.93,144.01,6191.429999999999
OI000002988,O001006,P000756,9,1075.19,272.45,9404.26
OI000002989,O001301,P000113,1,1736.82,216.94,1519.8799999999999
OI000002990,O000012,P000482,4,720.13,163.79,2716.73
OI000002991,O000387,P000261,7,1772.1,483.32,11921.38
OI000002992,O000599,P000685,3,1730.91,221.58,4971.150000000001
OI000002993,O002815,P000050,9,563.1,41.56,5026.34
OI000002994,O000610,P000928,2,1542.52,291.29,2793.75
OI000002995,O002163,P000942,5,846.42,230.52,4001.5799999999995
OI000002996,O001506,P000044,8,677.5,69.79,5350.21
OI000002997,O000497,P000851,6,213.39,9.71,1270.6299999999999
OI000002998,O000179,P000307,8,1199.79,91.16,9507.16
OI000002999,O000109,P000778,1,759.17,164.48,594.6899999999999
OI000003000,O000926,P000448,10,163.42,21.45,1612.7499999999998
OI000003001,O002049,P000662,6,1396.89,377.48,8003.860000000001
OI000003002,O000179,P000176,9,1380.48,89.51,12334.81
OI000003003,O001434,P000109,9,91.86,7.38,819.36
OI000003004,O001835,P000765,7,1330.0,285.68,9024.32
OI000003005,O001928,P000301,6,869.74,9.35,5209.09
OI000003006,O000454,P000624,1,401.33,11.92,389.40999999999997
OI000003007,O001769,P000355,9,1953.77,285.5,17298.43
OI000003008,O002666,P000764,9,71.15,8.0,632.35
OI000003009,O001086,P000641,9,1031.81,72.21,9214.08
OI000003010,O002205,P000209,9,240.61,13.87,2151.6200000000003
OI000003011,O000286,P000945,1,1287.86,323.55,964.31
OI000003012,O002700,P000689,6,677.0,198.62,3863.38
OI000003013,O002868,P000061,9,1202.79,243.33,10581.78
OI000003014,O002523,P000601,1,1881.3,264.4,1616.9
OI000003015,O000362,P000713,7,1793.11,333.47,12218.3
OI000003016,O000401,P000858,10,1053.91,315.09,10224.01
OI000003017,O002446,P000504,4,1701.63,117.54,6688.9800000000005
OI000003018,O001408,P000756,2,1075.19,208.1,1942.2800000000002
OI000003019,O000920,P000684,1,1874.6,438.56,1436.04
OI000003020,O000586,P000485,1,941.85,59.42,882.4300000000001
OI000003021,O002577,P000191,9,1898.07,53.78,17028.850000000002
OI000003022,O002632,P000184,3,127.09,28.18,353.09
OI000003023,O002789,P000067,9,624.13,131.08,5486.09
OI000003024,O001934,P000868,4,1467.0,232.84,5635.16
OI000003025,O000799,P000233,3,113.86,12.0,329.58
OI000003026,O000761,P000372,7,1047.95,307.21,7028.4400000000005
OI000003027,O001030,P000809,2,64.16,18.65,109.66999999999999
OI000003028,O002114,P000970,4,750.28,60.28,2940.8399999999997
OI000003029,O000405,P000670,10,937.31,225.03,9148.069999999998
OI000003030,O000118,P000805,5,43.34,0.22,216.48000000000002
OI000003031,O000588,P000859,8,1721.38,312.5,13458.54
OI000003032,O001978,P000512,8,1305.82,138.82,10307.74
OI000003033,O001197,P000434,2,230.55,68.24,392.86
OI000003034,O000279,P000194,8,1736.61,219.74,13673.14
OI000003035,O001566,P000129,7,1756.87,374.32,11923.77
OI000003036,O002522,P000427,9,1266.29,281.0,11115.61
OI000003037,O001933,P000614,7,1211.22,65.33,8413.210000000001
OI000003038,O001460,P000759,10,80.17,11.38,790.32
OI000003039,O001229,P000915,9,788.11,74.59,7018.4
