order_id,customer_id,order_timestamp,status,shipping_city,shipping_method,coupon_code
O001100,C000517,2026-06-15 22:24:06.159993,completed,Ho Chi Minh City,standard,
O001101,C000909,2026-03-09 11:42:07.159993,completed,Can Tho,,
O001102,C000500,2026-03-18 09:31:05.159993,completed,Ho Chi Minh City,,
O001103,C000134,2026-05-20 21:40:32.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001104,C000756,2026-04-29 00:35:23.159993,completed,Bien Hoa,standard,
O001105,C000886,2026-06-07 21:42:39.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O001106,C000457,2026-05-12 22:12:16.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001107,C000173,2026-05-26 20:30:50.159993,completed,Ho Chi Minh City,standard,
O001108,C000704,2026-05-13 10:10:56.159993,completed,Can Tho,standard,
O001109,C000431,2026-03-16 10:48:42.159993,completed,Ho Chi Minh City,,
O001110,C000183,2026-05-26 17:08:24.159993,returned,Ho Chi Minh City,same_day,
O001111,C000853,2026-06-19 06:53:52.159993,returned,Ho Chi Minh City,standard,
O001112,C000311,2026-05-08 21:05:10.159993,completed,Ho Chi Minh City,standard,
O001113,C000174,2026-05-03 23:27:32.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O001114,C000475,2026-05-23 16:16:49.159993,completed,Ho Chi Minh City,standard,
O001115,C000258,2026-05-05 01:49:04.159993,completed,Ho Chi Minh City,express,
O001116,C000635,2026-02-24 04:09:35.159993,completed,Ho Chi Minh City,,
O001117,C000546,2026-04-11 16:56:02.159993,completed,Ho Chi Minh City,same_day,
O001118,C000689,2026-04-30 17:40:50.159993,completed,Ho Chi Minh City,standard,
O001119,C000536,2026-03-16 13:37:05.159993,completed,Ho Chi Minh City,,
O001120,C000082,2026-05-04 07:23:15.159993,completed,Ho Chi Minh City,same_day,
O001121,C000382,2026-06-14 07:50:56.159993,completed,Ho Chi Minh City,standard,
O001122,C000112,2026-05-18 04:03:46.159993,completed,Ho Chi Minh City,standard,
O001123,C000663,2026-06-19 00:43:39.159993,completed,Ho Chi Minh City,standard,
O001124,C000928,2026-05-15 12:46:09.159993,completed,Ho Chi Minh City,same_day,
O001125,C000463,2026-05-20 02:27:56.159993,completed,Ho Chi Minh City,standard,
O001126,C000837,2026-05-22 06:22:28.159993,completed,Ho Chi Minh City,standard,
O001127,C000073,2026-05-27 20:37:32.159993,completed,Ho Chi Minh City,standard,
O001128,C000121,2026-06-12 14:02:56.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O001129,C000400,2026-05-15 12:56:14.159993,returned,Da Nang,standard,
O001130,C000287,2026-02-06 20:30:42.159993,completed,Ho Chi Minh City,,
O001131,C000195,2026-06-15 12:48:56.159993,returned,Ho Chi Minh City,standard,
O001132,C000190,2026-05-04 17:21:39.159993,completed,Da Nang,express,
O001133,C000816,2026-06-13 06:27:07.159993,returned,Bien Hoa,standard,
O001134,C000599,2026-06-16 01:01:12.159993,completed,Ho Chi Minh City,standard,
O001135,C000251,2026-06-05 10:43:01.159993,completed,Bien Hoa,standard,
O001136,C000282,2026-06-12 17:41:11.159993,completed,Bien Hoa,standard,
O001137,C000988,2026-06-05 06:47:39.159993,completed,Da Nang,express,
O001138,C000560,2026-06-15 09:03:08.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001139,C000172,2026-03-26 18:20:07.159993,completed,Ho Chi Minh City,standard,
O001140,C000087,2026-01-23 23:25:14.159993,completed,Ho Chi Minh City,,
O001141,C000128,2026-06-19 06:05:48.159993,completed,Ho Chi Minh City,same_day,
O001142,C000028,2026-05-22 05:28:47.159993,completed,Ho Chi Minh City,standard,
O001143,C000254,2026-04-27 10:28:08.159993,completed,Ho Chi Minh City,same_day,
O001144,C000213,2026-06-20 01:03:10.159993,completed,Ho Chi Minh City,standard,
O001145,C000698,2026-06-15 04:23:20.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O001146,C000484,2026-06-16 15:16:00.159993,cancelled,Ho Chi Minh City,standard,SAVEUPTO20
O001147,C000996,2026-05-06 02:50:34.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001148,C000666,2026-06-03 06:18:21.159993,completed,Ho Chi Minh City,express,
O001149,C000244,2026-06-16 18:29:34.159993,completed,Ho Chi Minh City,standard,
O001150,C000784,2026-03-04 13:23:41.159993,pending,Ho Chi Minh City,,
O001151,C000389,2026-06-18 02:36:45.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O001152,C000340,2026-06-17 21:22:31.159993,completed,Ho Chi Minh City,express,
O001153,C000467,2026-03-12 01:37:05.159993,completed,Ho Chi Minh City,,
O001154,C000408,2026-04-15 18:05:31.159993,completed,Ho Chi Minh City,standard,
O001155,C000776,2026-06-14 10:09:48.159993,returned,Ho Chi Minh City,standard,
O001156,C000614,2026-06-12 11:42:08.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001157,C000131,2026-05-15 10:29:32.159993,completed,Ho Chi Minh City,standard,
O001158,C000948,2026-06-07 13:57:59.159993,completed,Ho Chi Minh City,same_day,
O001159,C000789,2026-06-08 17:42:35.159993,returned,Ho Chi Minh City,standard,
O001160,C000005,2026-05-08 08:54:33.159993,completed,Ho Chi Minh City,standard,
O001161,C000762,2026-04-28 20:22:31.159993,cancelled,Ho Chi Minh City,standard,
O001162,C000329,2026-01-26 01:27:28.159993,completed,Ho Chi Minh City,,
O001163,C000800,2026-05-03 14:33:26.159993,returned,Ho Chi Minh City,standard,
O001164,C000727,2026-05-25 04:47:58.159993,completed,Ho Chi Minh City,express,
O001165,C000248,2026-05-03 15:47:41.159993,completed,Ho Chi Minh City,standard,
O001166,C000910,2026-04-13 20:27:29.159993,completed,Can Tho,standard,SAVEUPTO20
O001167,C000998,2026-06-21 02:37:57.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001168,C000879,2026-06-02 21:48:58.159993,cancelled,Ho Chi Minh City,standard,
O001169,C000836,2026-06-16 09:13:07.159993,pending,Ho Chi Minh City,express,
O001170,C000372,2026-05-12 10:20:37.159993,cancelled,Ho Chi Minh City,standard,
O001171,C000780,2026-06-06 12:21:25.159993,cancelled,Ho Chi Minh City,same_day,
O001172,C000032,2026-06-06 00:21:32.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001173,C000229,2026-06-06 13:19:29.159993,pending,Ho Chi Minh City,standard,
O001174,C000002,2026-06-02 02:08:45.159993,pending,Da Nang,standard,
O001175,C000460,2026-02-02 20:55:48.159993,pending,Ho Chi Minh City,,
O001176,C000156,2026-05-11 18:51:25.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O001177,C000324,2026-06-13 01:03:35.159993,completed,Ho Chi Minh City,standard,
O001178,C000027,2026-04-18 14:51:57.159993,completed,Ho Chi Minh City,standard,
O001179,C000752,2026-02-05 03:03:26.159993,completed,Ho Chi Minh City,,
O001180,C000016,2026-05-24 05:52:34.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001181,C000291,2026-06-02 12:11:13.159993,completed,Hanoi,standard,
O001182,C000174,2026-05-05 11:26:01.159993,completed,Ho Chi Minh City,standard,
O001183,C000818,2026-03-18 11:05:05.159993,completed,Ho Chi Minh City,,
O001184,C000421,2026-06-20 15:14:13.159993,completed,Ho Chi Minh City,express,
O001185,C000420,2026-04-19 04:21:06.159993,completed,Can Tho,same_day,
O001186,C000551,2026-05-27 11:48:21.159993,completed,Ho Chi Minh City,standard,
O001187,C000350,2026-02-23 22:56:13.159993,completed,Ho Chi Minh City,,
O001188,C000884,2026-02-02 09:17:59.159993,cancelled,Ho Chi Minh City,,
O001189,C000736,2026-04-27 03:31:11.159993,completed,Ho Chi Minh City,express,
O001190,C000474,2026-06-14 17:28:30.159993,completed,Ho Chi Minh City,standard,
O001191,C000568,2026-04-29 19:38:15.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O001192,C000687,2026-04-05 03:31:53.159993,completed,Ho Chi Minh City,standard,
O001193,C000742,2026-06-16 06:58:30.159993,completed,Hanoi,standard,
O001194,C000802,2026-04-26 21:35:10.159993,returned,Da Nang,standard,
O001195,C000318,2026-06-07 03:37:47.159993,completed,Ho Chi Minh City,standard,
O001196,C000324,2026-06-11 03:52:02.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001197,C000135,2026-06-09 10:28:50.159993,pending,Ho Chi Minh City,standard,SAVEUPTO20
O001198,C000722,2026-06-16 00:07:01.159993,completed,Ho Chi Minh City,standard,
O001199,C000658,2026-04-28 00:35:03.159993,completed,Ho Chi Minh City,standard,
O001200,C000693,2026-06-09 22:48:31.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O001201,C000810,2026-06-21 11:42:38.159993,cancelled,Ho Chi Minh City,standard,
O001202,C000097,2026-02-05 18:13:11.159993,completed,Ho Chi Minh City,,
O001203,C000833,2026-03-18 00:13:56.159993,completed,Ho Chi Minh City,,
O001204,C000810,2026-06-21 14:23:49.159993,completed,Ho Chi Minh City,standard,
O001205,C000890,2026-04-17 17:10:18.159993,cancelled,Bien Hoa,express,
O001206,C000383,2026-06-18 04:39:35.159993,completed,Hanoi,standard,
O001207,C000029,2026-04-11 00:14:05.159993,returned,Ho Chi Minh City,standard,
O001208,C000219,2026-06-15 14:53:44.159993,completed,Ho Chi Minh City,standard,
O001209,C000151,2026-06-14 09:59:04.159993,completed,Ho Chi Minh City,standard,
O001210,C000157,2026-06-16 01:31:38.159993,completed,Ho Chi Minh City,standard,
O001211,C000002,2026-05-26 15:54:09.159993,completed,Ho Chi Minh City,standard,
O001212,C000935,2026-05-01 16:09:15.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001213,C000466,2026-06-19 12:23:09.159993,completed,Ho Chi Minh City,standard,
O001214,C000282,2026-05-19 23:50:37.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001215,C000087,2026-01-29 03:29:54.159993,completed,Ho Chi Minh City,,
O001216,C000776,2026-06-13 05:47:22.159993,completed,Ho Chi Minh City,express,
O001217,C000568,2026-04-05 04:48:04.159993,completed,Bien Hoa,standard,
O001218,C000824,2026-05-26 09:20:56.159993,completed,Da Nang,same_day,
O001219,C000931,2026-05-02 03:35:49.159993,completed,Ho Chi Minh City,standard,
O001220,C000936,2026-06-13 02:34:54.159993,pending,Hanoi,express,
O001221,C000838,2026-02-17 07:20:36.159993,completed,Ho Chi Minh City,,
O001222,C000608,2026-04-02 02:16:24.159993,completed,Ho Chi Minh City,standard,
O001223,C000899,2026-05-22 01:44:54.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001224,C000181,2026-06-21 10:10:51.159993,completed,Ho Chi Minh City,standard,
O001225,C000889,2026-03-03 20:18:37.159993,pending,Can Tho,,
O001226,C000100,2026-04-28 15:15:06.159993,returned,Ho Chi Minh City,express,
O001227,C000740,2026-06-08 20:51:18.159993,completed,Ho Chi Minh City,same_day,
O001228,C000071,2026-05-18 08:21:34.159993,completed,Ho Chi Minh City,standard,
O001229,C000393,2026-03-28 00:10:23.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001230,C000724,2026-03-16 22:18:30.159993,completed,Ho Chi Minh City,,
O001231,C000243,2026-03-13 20:56:29.159993,cancelled,Ho Chi Minh City,,
O001232,C000800,2026-06-20 16:24:30.159993,completed,Ho Chi Minh City,standard,
O001233,C000189,2026-04-06 21:40:34.159993,returned,Ho Chi Minh City,standard,SAVEUPTO20
O001234,C000788,2026-06-13 06:14:05.159993,cancelled,Ho Chi Minh City,standard,SAVEUPTO20
O001235,C000584,2026-05-27 16:19:06.159993,completed,Ho Chi Minh City,standard,
O001236,C000126,2026-05-05 22:20:30.159993,returned,Bien Hoa,express,
O001237,C000382,2026-06-19 15:18:05.159993,completed,Ho Chi Minh City,standard,
O001238,C000427,2026-06-19 09:06:05.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001239,C000013,2026-05-21 18:28:13.159993,completed,Hanoi,standard,
O001240,C000034,2026-05-01 09:43:33.159993,completed,Ho Chi Minh City,standard,
O001241,C000146,2026-06-10 07:03:28.159993,completed,Da Nang,standard,SAVEUPTO20
O001242,C000323,2026-06-12 20:57:27.159993,cancelled,Ho Chi Minh City,standard,SAVEUPTO20
O001243,C000832,2026-03-02 14:53:32.159993,completed,Ho Chi Minh City,,
O001244,C000423,2026-05-21 19:08:41.159993,completed,Can Tho,standard,
O001245,C000390,2026-06-15 08:27:31.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001246,C000340,2026-06-16 19:05:52.159993,completed,Ho Chi Minh City,standard,
O001247,C000888,2026-04-02 03:01:31.159993,pending,Ho Chi Minh City,standard,SAVEUPTO20
O001248,C000866,2026-04-28 09:32:57.159993,completed,Ho Chi Minh City,standard,
O001249,C000107,2026-05-20 20:55:45.159993,completed,Ho Chi Minh City,standard,
O001250,C000991,2026-04-20 07:11:13.159993,completed,Da Nang,standard,
O001251,C000666,2026-05-22 21:56:08.159993,completed,Ho Chi Minh City,standard,
O001252,C000407,2026-06-16 17:09:58.159993,cancelled,Ho Chi Minh City,standard,
O001253,C000672,2026-06-16 15:25:54.159993,completed,Ho Chi Minh City,standard,
O001254,C000348,2026-06-17 01:31:03.159993,completed,Ho Chi Minh City,standard,
O001255,C000624,2026-05-06 01:37:54.159993,completed,Ho Chi Minh City,express,
O001256,C000863,2026-05-07 01:38:44.159993,completed,Ho Chi Minh City,standard,
O001257,C000620,2026-01-18 10:19:31.159993,cancelled,Ho Chi Minh City,,
O001258,C000033,2026-04-23 08:21:12.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O001259,C000481,2026-03-03 09:41:29.159993,completed,Ho Chi Minh City,,
O001260,C000792,2026-04-18 09:30:46.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O001261,C000493,2026-06-02 00:50:00.159993,returned,Ho Chi Minh City,standard,
O001262,C000091,2026-05-02 19:05:25.159993,completed,Ho Chi Minh City,standard,
O001263,C000899,2026-03-21 01:22:22.159993,completed,Ho Chi Minh City,,
O001264,C000225,2026-05-05 06:42:00.159993,completed,Ho Chi Minh City,standard,
O001265,C000905,2026-06-02 13:27:27.159993,returned,Ho Chi Minh City,standard,
O001266,C000874,2026-06-20 07:15:18.159993,completed,Ho Chi Minh City,express,
O001267,C000127,2026-05-07 06:15:45.159993,completed,Ho Chi Minh City,standard,
O001268,C000179,2026-06-07 12:52:51.159993,completed,Ho Chi Minh City,standard,
O001269,C000066,2026-06-12 00:39:48.159993,pending,Ho Chi Minh City,standard,
O001270,C000441,2026-06-21 06:34:33.159993,completed,Ho Chi Minh City,express,
O001271,C000272,2026-01-16 21:22:11.159993,completed,Ho Chi Minh City,,
O001272,C000385,2026-02-01 02:21:46.159993,cancelled,Ho Chi Minh City,,
O001273,C000234,2026-05-23 01:28:55.159993,completed,Ho Chi Minh City,express,
O001274,C000185,2026-04-12 03:03:06.159993,pending,Ho Chi Minh City,standard,
O001275,C000844,2026-04-11 08:20:43.159993,returned,Ho Chi Minh City,standard,
O001276,C000439,2026-05-09 02:48:20.159993,completed,Ho Chi Minh City,standard,
O001277,C000885,2026-06-17 20:06:07.159993,completed,Ho Chi Minh City,standard,
O001278,C000640,2026-06-21 13:49:46.159993,completed,Hanoi,standard,
O001279,C000433,2026-05-29 04:19:42.159993,completed,Ho Chi Minh City,standard,
O001280,C000680,2026-06-16 14:29:16.159993,completed,Ho Chi Minh City,standard,
O001281,C000833,2026-04-02 23:27:22.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001282,C000007,2026-04-15 18:28:44.159993,pending,Ho Chi Minh City,standard,
O001283,C000077,2026-03-16 10:24:57.159993,completed,Hanoi,,
O001284,C000320,2026-05-27 00:48:03.159993,completed,Ho Chi Minh City,standard,
O001285,C000542,2026-01-27 16:13:46.159993,completed,Ho Chi Minh City,,
O001286,C000743,2026-05-25 03:21:06.159993,returned,Ho Chi Minh City,standard,
O001287,C000761,2026-04-01 04:31:50.159993,completed,Can Tho,express,
O001288,C000300,2026-03-17 19:03:53.159993,completed,Ho Chi Minh City,,
O001289,C000564,2026-01-27 13:17:55.159993,completed,Ho Chi Minh City,,
O001290,C000779,2026-04-25 03:55:25.159993,cancelled,Ho Chi Minh City,standard,SAVEUPTO20
O001291,C000962,2026-06-13 02:42:16.159993,cancelled,Ho Chi Minh City,same_day,SAVEUPTO20
O001292,C000337,2026-06-19 04:48:48.159993,completed,Ho Chi Minh City,same_day,
O001293,C000200,2026-06-18 19:59:14.159993,pending,Ho Chi Minh City,express,
O001294,C000730,2026-04-28 02:25:18.159993,completed,Da Nang,standard,
O001295,C000419,2026-02-22 05:52:14.159993,completed,Ho Chi Minh City,,
O001296,C000202,2026-06-06 02:33:13.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001297,C000722,2026-06-16 18:44:26.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O001298,C000967,2026-06-14 16:59:02.159993,completed,Hanoi,express,SAVEUPTO20
O001299,C000158,2026-06-11 02:15:05.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001300,C000504,2026-06-16 17:17:51.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O001301,C000906,2026-05-06 00:08:07.159993,cancelled,Ho Chi Minh City,express,
O001302,C000888,2026-04-18 12:45:59.159993,completed,Ho Chi Minh City,standard,
O001303,C000212,2026-06-03 04:58:04.159993,completed,Ho Chi Minh City,standard,
O001304,C000159,2026-03-31 21:45:29.159993,completed,Da Nang,standard,SAVEUPTO20
O001305,C000662,2026-06-03 09:25:56.159993,completed,Ho Chi Minh City,express,
O001306,C000762,2026-04-12 19:02:25.159993,completed,Ho Chi Minh City,standard,
O001307,C000539,2026-06-15 14:29:34.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001308,C000405,2026-04-14 04:43:28.159993,completed,Ho Chi Minh City,standard,
O001309,C000922,2026-04-09 14:58:01.159993,completed,Ho Chi Minh City,standard,
O001310,C000374,2026-06-15 09:18:47.159993,completed,Ho Chi Minh City,standard,
O001311,C000636,2026-05-24 21:59:24.159993,completed,Da Nang,standard,
O001312,C000738,2026-05-20 09:49:48.159993,completed,Hanoi,same_day,
O001313,C000553,2026-05-23 17:18:51.159993,cancelled,Ho Chi Minh City,same_day,SAVEUPTO20
O001314,C000547,2026-03-12 02:50:04.159993,completed,Ho Chi Minh City,,
O001315,C000548,2026-04-19 11:46:12.159993,completed,Ho Chi Minh City,standard,
O001316,C000931,2026-04-18 19:14:28.159993,completed,Ho Chi Minh City,standard,
O001317,C000995,2026-05-31 02:41:27.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001318,C000078,2026-03-07 22:14:47.159993,completed,Ho Chi Minh City,,
O001319,C000557,2026-05-27 00:52:41.159993,completed,Bien Hoa,standard,
O001320,C000012,2026-06-20 20:09:07.159993,completed,Ho Chi Minh City,standard,
O001321,C000671,2026-06-18 02:57:16.159993,cancelled,Can Tho,express,
O001322,C000184,2026-05-02 12:42:16.159993,completed,Da Nang,standard,
O001323,C000453,2026-05-17 08:28:16.159993,pending,Ho Chi Minh City,standard,
O001324,C000715,2026-06-14 22:27:18.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001325,C000076,2026-04-06 03:16:29.159993,completed,Ho Chi Minh City,standard,
O001326,C000452,2026-06-08 16:47:30.159993,completed,Ho Chi Minh City,standard,
O001327,C000710,2026-04-07 02:36:01.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001328,C000717,2026-04-02 07:56:32.159993,completed,Ho Chi Minh City,same_day,
O001329,C000302,2026-06-11 03:09:19.159993,cancelled,Ho Chi Minh City,express,
O001330,C000955,2026-05-25 05:48:50.159993,pending,Ho Chi Minh City,standard,SAVEUPTO20
O001331,C000309,2026-04-12 03:21:32.159993,completed,Ho Chi Minh City,express,
O001332,C000494,2026-05-09 13:52:59.159993,completed,Hanoi,standard,
O001333,C000366,2026-04-12 11:54:22.159993,completed,Ho Chi Minh City,standard,
O001334,C000709,2026-04-16 18:47:31.159993,completed,Ho Chi Minh City,standard,
O001335,C000302,2026-05-21 19:11:00.159993,completed,Ho Chi Minh City,standard,
O001336,C000124,2026-06-01 14:35:56.159993,completed,Ho Chi Minh City,standard,
O001337,C000367,2026-06-15 20:12:33.159993,completed,Da Nang,express,
O001338,C000809,2026-05-04 05:12:06.159993,completed,Ho Chi Minh City,standard,
O001339,C000950,2026-04-10 18:58:04.159993,pending,Ho Chi Minh City,express,
O001340,C000203,2026-03-30 14:28:03.159993,completed,Ho Chi Minh City,standard,
O001341,C000244,2026-05-19 15:30:39.159993,completed,Ho Chi Minh City,standard,
O001342,C000957,2026-05-19 12:55:29.159993,cancelled,Ho Chi Minh City,same_day,
O001343,C000695,2026-02-19 08:53:55.159993,completed,Ho Chi Minh City,,
